,budget,animation,drama,history,horror,dansk,language,steven_spielberg_,martin_scorsese_,tim_burtonofi,crew_count,keyword_count,budget_cast_ratio,budget_runtime_ratio,cast_count,149Pictures,BazmarkFilms,BlueSkyStudios,BookshopProductions,DreamWorksAnimation,EdkoFilms,EuropaCorp,GreatAmericanFilmsLimitedPartnership,HomeBoxOffice(HBO),IngeniousFilmPartners,Kennedy/MarshallCompanyThe,LauraZiskinProductions,LeStudioCanal+,Lucasfilm,MarvelStudios,PixarAnimationStudios,TigProductions,WaltDisneyPictures,WildHogsProductions,WingNutFilms,Uruguay,Aug,Fri,revenue
2467,3.70E+07,0,1,0,0,0,0,0,0,0,81,7,2176470.588,352380.9524,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26250020
2468,1.80E+07,0,1,0,0,0,0,0,0,0,8,5,1058823.529,174757.2816,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41382841
2469,2.50E+07,0,0,0,0,0,0,0,0,0,63,28,1086956.522,217391.3043,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14048372
2470,8.50E+07,0,1,0,0,0,0,0,0,0,151,10,4047619.048,787037.037,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78382433
2471,2500000,0,1,0,0,0,0,0,0,0,16,4,113636.3636,22727.27273,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,15014674
2472,2.80E+07,0,0,0,1,0,0,0,0,0,24,16,1333333.333,285714.2857,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14010832
2473,1.75E+08,1,0,0,0,0,0,0,0,0,11,11,9210526.316,1881720.43,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,331926147
2474,5.00E+05,0,1,0,1,0,0,0,0,0,12,6,29411.76471,5376.344086,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150277
2475,24747103.89,0,1,0,0,0,0,0,0,0,3,1,4025407.772,242912.538,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
2476,1.32E+08,1,0,0,0,0,0,0,0,0,4,3,8250000,1434782.609,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373552094
2477,3.00E+07,0,0,0,0,0,0,0,0,0,11,6,2.00E+06,333333.3333,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,212385533
2478,24750448.99,0,1,0,0,0,0,0,0,0,19,5,3131916.336,240916.6412,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19131000
2479,2.40E+07,0,0,0,0,0,0,0,0,0,41,13,685714.2857,258064.5161,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68729358
2480,7.00E+07,0,1,0,0,0,0,0,0,0,15,10,3684210.526,608695.6522,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56702901
2481,6400000,0,1,0,0,0,0,0,0,0,9,2,914285.7143,44444.44444,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18800000
2482,3.00E+07,0,1,0,0,0,0,0,0,0,18,9,714285.7143,225563.9098,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51148651
2483,4.30E+07,0,0,0,0,0,0,0,0,0,111,9,2150000,443298.9691,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56681566
2484,24753794.55,0,0,0,0,0,0,0,0,0,22,7,5639328.555,268539.455,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48911
2485,24757140.57,0,0,0,0,0,0,0,0,0,13,14,1762877.603,249610.9881,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30399676
2486,1.25E+08,0,1,0,0,0,0,0,0,0,75,4,6944444.444,899280.5755,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362637473
2487,1.20E+08,0,0,0,0,0,0,0,0,0,26,10,4615384.615,888888.8889,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,93945766
2488,1202007,0,1,0,0,0,0,0,0,0,18,18,20724.25862,11669.97087,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2948386
2489,23600000,0,0,0,1,0,0,0,0,0,9,40,1475000,268181.8182,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102391382
2490,2.20E+07,0,0,0,0,0,0,0,0,0,7,12,1466666.667,241758.2418,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40120144
2491,6400000,0,0,0,0,0,0,0,0,0,3,7,914285.7143,74418.60465,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2492,135000,0,1,0,0,0,0,0,0,0,12,12,11250,1436.170213,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10474
2493,1200000,0,1,0,0,0,0,0,0,0,6,1,85714.28571,10526.31579,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2861020
2494,5.00E+05,0,1,0,0,0,0,0,0,0,16,8,33333.33333,5681.818182,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8679814
2495,24760487.03,0,0,0,0,0,0,0,0,0,2,7,1881029.578,300164.2943,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99303
2496,2500000,0,1,0,0,0,0,0,0,0,13,9,250000,19531.25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200000
2497,24763833.95,0,0,0,1,0,0,0,0,0,54,21,2352070.735,268808.084,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,605562
2498,3.50E+07,0,1,0,0,0,0,0,0,0,13,15,2692307.692,275590.5512,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41954997
2499,3500000,0,0,0,0,0,0,0,0,0,8,12,269230.7692,32492.47092,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2294357
2500,3.00E+07,0,1,0,0,0,0,0,0,0,17,14,1200000,225563.9098,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,160638883
2501,2.50E+07,0,1,0,1,0,0,0,0,0,10,6,1785714.286,233644.8598,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19829957
2502,24767181.32,0,1,1,0,0,0,0,0,0,2,14,2352854.758,300364.4372,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8887603
2503,3500000,0,0,0,0,0,0,0,0,0,5,7,194444.4444,38461.53846,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28215918
2504,24770529.14,0,0,0,0,0,0,0,0,0,6,17,1412183.426,297301.7739,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49364621
2505,24773877.41,0,0,0,0,0,0,0,0,0,4,14,2354423.59,288296.7661,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3960327
2506,24777226.14,0,1,0,0,0,0,0,0,0,2,12,4037500.11,279826.7403,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8910819
2507,12500000,0,1,0,0,0,0,0,0,0,69,11,231481.4815,123762.3762,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75993061
2508,2.00E+06,0,1,0,0,0,0,0,0,0,10,6,125000,16666.66667,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5967038
2509,4317946,0,0,0,0,0,0,0,0,0,2,4,719657.6667,40735.33962,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14624826
2510,8.00E+06,0,0,0,0,0,0,0,0,0,11,16,571428.5714,81632.65306,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3453043
2511,1800000,0,0,0,0,0,0,0,0,0,4,2,2.00E+05,19354.83871,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532269
2512,24780575.32,0,1,0,0,0,0,0,0,0,10,14,2174763.2,201942.2972,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25966555
2513,2.50E+07,0,0,0,1,0,0,0,0,0,17,13,1315789.474,280898.8764,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50671850
2514,1.80E+07,0,1,0,0,0,0,0,0,0,8,9,1058823.529,166666.6667,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12000000
2515,5.50E+07,0,0,0,0,0,0,0,0,0,82,38,1447368.421,416666.6667,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192330738
2516,6600000,0,1,0,0,0,0,0,0,0,19,7,550000,53225.80645,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1851517
2517,32745300,0,1,0,0,0,0,0,0,0,60,11,654906,279874.359,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12173470
2518,97250400,0,0,0,0,0,0,0,0,0,23,13,3740400,838365.5172,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132900000
2519,9.00E+07,0,0,0,0,0,0,0,0,0,25,18,4285714.286,796460.177,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201596308
2520,950000,1,1,0,0,0,0,0,0,0,4,33,105555.5556,12500,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1500000
2521,2.30E+07,0,1,0,0,0,0,0,0,0,27,10,638888.8889,171641.791,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90614445
2522,3.10E+07,0,1,0,0,0,0,1,0,0,10,6,4428571.429,254098.3607,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74134790
2523,3600000,0,0,0,1,0,0,0,0,0,21,30,4.00E+05,42857.14286,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5923044
2524,6.00E+06,0,0,0,1,0,0,0,0,0,23,6,750000,62500,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3661757
2525,24783924.95,0,1,0,0,0,0,0,0,0,11,12,3142371.731,285670.1573,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396003
2526,4.70E+07,0,1,0,0,0,0,0,0,0,55,23,3615384.615,474747.4747,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30002758
2527,1.00E+07,0,1,0,0,0,0,0,0,0,11,15,625000,109890.1099,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33697647
2528,4.00E+06,0,1,0,0,0,0,0,0,0,28,21,49382.71605,24390.2439,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44349000
2529,6.00E+06,0,1,0,0,0,0,0,0,0,14,7,4.00E+05,45801.52672,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500000
2530,2.50E+07,0,1,1,0,0,0,0,0,0,15,4,1190476.19,195312.5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3052000
2531,7.00E+07,0,1,0,0,0,0,0,0,0,22,18,3684210.526,636363.6364,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,86658558
2532,1.50E+07,0,1,0,0,0,0,0,0,0,14,13,319148.9362,112781.9549,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11300653
2533,2.50E+08,0,0,0,0,0,0,0,0,0,50,26,8333333.333,1479289.941,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1021103568
2534,8.00E+06,0,1,0,0,0,0,0,0,0,1,8,1.00E+06,64516.12903,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019009
2535,7.50E+07,0,0,0,0,0,0,0,0,0,8,17,8333333.333,842696.6292,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54249294
2536,8.00E+07,0,1,1,0,0,0,0,0,0,108,10,1632653.061,571428.5714,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214104620
2537,24787275.03,0,1,0,0,0,0,0,0,0,11,4,1886051.513,230006.282,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14200000
2538,21500000,0,0,0,0,0,0,0,0,0,5,12,2150000,219387.7551,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4811525
2539,6900000,0,1,0,0,0,0,0,0,0,12,12,627272.7273,42592.59259,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000000
2540,24790625.57,0,0,0,1,0,0,0,0,0,3,1,2176938.688,288777.5811,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,188126
2541,103000,0,1,0,0,0,0,0,0,0,6,12,11444.44444,990.3846154,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3623330
2542,3.50E+07,0,0,0,0,0,0,0,0,0,32,7,1346153.846,261194.0299,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88058786
2543,3500000,0,1,0,0,0,0,0,0,0,14,18,218750,33018.86792,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34705850
2544,24793976.56,0,0,0,0,0,0,0,0,0,10,13,1415481.817,294892.0453,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12706478
2545,5.00E+07,0,1,0,0,0,0,0,0,0,58,14,2941176.471,510204.0816,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42792561
2546,4.50E+07,0,1,0,0,0,0,0,0,0,103,8,2647058.824,338345.8647,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50548152
2547,1.80E+07,0,0,0,0,0,0,0,0,0,12,12,1.00E+06,171428.5714,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87000000
2548,1.50E+08,0,1,0,1,0,0,0,0,0,23,17,11538461.54,1485148.515,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,585349010
2549,24797328,0,0,0,0,0,0,0,0,0,13,10,1490477.521,228379.6201,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39768000
2550,24800679.9,0,1,0,0,0,0,0,0,0,16,11,4046930.369,269795.358,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524966
2551,24804032.25,0,1,0,0,0,0,0,0,0,46,3,449808.8162,203870.1829,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,31911598
2552,3.00E+07,0,1,0,0,0,0,0,0,0,49,13,1578947.368,283018.8679,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23619609
2553,8.00E+07,1,1,0,0,0,0,0,0,0,116,26,2857142.857,909090.9091,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250200000
2554,1.30E+07,0,0,0,0,0,0,0,0,0,14,2,1083333.333,146067.4157,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3721911
2555,24807385.05,0,1,0,0,0,0,0,0,0,17,11,1012407.193,267428.3152,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152961
2556,24810738.31,0,1,0,0,0,0,0,0,0,3,11,3150761.171,295383.8598,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3020784
2557,24814092.01,0,1,0,0,0,0,0,0,0,1,2,28366302.83,326049.4578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148426
2558,4500000,0,1,0,0,0,0,0,0,0,15,11,321428.5714,41666.66667,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7011317
2559,3.00E+07,1,0,0,0,0,0,0,0,0,57,16,3.00E+06,379746.8354,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48428063
2560,4200000,0,0,0,1,0,0,0,0,0,15,8,175000,31818.18182,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38862717
2561,24817446.18,0,0,0,0,0,0,0,0,0,3,4,2364646.522,292533.5903,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12065892
2562,2.50E+07,0,1,0,0,0,0,0,0,0,15,6,1.00E+06,263157.8947,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17000000
2563,2.00E+08,1,0,0,0,0,0,0,0,0,39,8,6451612.903,2061855.67,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1028570889
2564,7400000,0,1,0,0,0,0,0,0,0,25,3,672727.2727,38341.96891,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17000000
2565,3.50E+07,0,0,0,0,0,0,0,0,0,13,24,897435.8974,364583.3333,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18317151
2566,2.50E+07,0,1,0,0,0,0,0,0,0,14,14,862068.9655,183823.5294,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21567853
2567,6.00E+06,0,1,0,0,0,0,0,0,0,7,5,4.00E+05,60606.06061,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2899975
2568,1.10E+07,0,1,0,0,0,0,0,0,0,6,12,1100000,85937.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41000000
2569,24820800.79,0,0,0,0,0,0,0,0,0,3,3,1892347.79,240552.6851,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14056528
2570,1.20E+07,0,1,0,0,0,0,0,0,0,14,5,2.00E+06,117647.0588,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7242035
2571,1.65E+08,1,0,0,0,0,0,0,0,0,147,13,16500000,1650000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305875730
2572,24824155.86,0,1,0,0,0,0,0,0,0,11,12,1892978.572,322666.8021,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126150
2573,3.70E+07,0,0,0,0,0,0,0,0,0,8,10,2642857.143,291338.5827,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,278300000
2574,1200000,0,0,0,1,0,0,0,0,0,5,3,133333.3333,12500,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8690429
2575,2200000,0,1,0,0,0,0,0,0,0,13,13,146666.6667,18644.0678,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251794
2576,250000,0,0,0,0,0,0,0,0,0,7,3,250000,4032.258065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000
2577,1500000,0,0,0,0,0,0,0,0,0,21,16,1500000,16666.66667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187716
2578,24827511.38,0,1,0,0,0,1,0,0,0,5,5,7101035.87,2582194.862,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97
2579,1500000,0,1,0,0,0,0,0,0,0,30,17,166666.6667,18750,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2200000
2580,2.00E+07,0,1,0,1,0,0,0,0,0,47,8,1176470.588,224719.1011,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67192859
2581,2.00E+06,0,0,0,0,0,0,0,0,0,37,3,52631.57895,21052.63158,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45431
2582,1.50E+07,0,0,0,0,0,0,0,0,0,16,3,394736.8421,138888.8889,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32556119
2583,24830867.36,0,0,0,0,0,0,0,0,0,14,7,2841361.153,315706.7947,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2584,24834223.79,0,0,0,0,0,0,0,0,0,4,13,3552885.341,322989.5765,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9109322
2585,3.00E+06,0,1,0,0,0,0,0,0,0,9,41,1.00E+05,28037.38318,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47000000
2586,24837580.67,0,1,0,0,0,0,0,0,0,16,11,1579586.505,342560.9288,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1406224
2587,24840938.01,0,0,0,0,0,0,0,0,0,24,6,1015786.95,278843.4766,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12368234
2588,3.00E+07,0,1,0,0,0,0,0,0,0,12,9,1875000,240000,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41480851
2589,1350000,0,0,0,0,0,0,0,0,0,12,23,50000,12857.14286,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3897569
2590,3.50E+07,0,0,0,0,0,0,0,0,0,30,9,5.00E+06,333333.3333,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68915888
2591,24844295.8,0,0,0,0,0,0,0,0,0,6,11,28451515.29,389746.7848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44695
2592,3.50E+07,0,0,0,0,0,0,0,0,0,20,5,2500000,312500,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40263020
2593,24847654.05,1,0,0,0,0,0,0,0,0,153,8,1185874.964,330941.8503,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,157768
2594,2.50E+07,0,0,0,0,0,0,0,0,0,4,12,1666666.667,268817.2043,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2438031
2595,24851012.75,0,1,0,0,0,0,0,0,0,6,12,4067212.304,254200.769,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66559
2596,1.20E+07,0,1,0,0,0,0,0,0,0,12,6,1.00E+06,117647.0588,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75781642
2597,850000,0,1,0,0,0,0,0,0,0,2,4,106250,7798.165138,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,840000
2598,1.30E+07,0,1,0,0,0,0,0,0,0,45,7,382352.9412,122641.5094,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16757163
2599,24854371.9,0,0,0,0,0,0,0,0,0,2,12,749473.0602,316444.181,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7241180
2600,9.00E+07,0,1,0,0,0,0,0,0,0,18,33,2045454.545,681818.1818,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250649836
2601,24857731.51,0,0,0,0,0,0,0,0,0,27,11,633099.3247,290708.8736,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23598
2602,24861091.57,0,1,0,0,0,0,0,0,0,57,10,1781185.381,208021.6504,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,106269971
2603,24864452.08,0,1,0,0,0,0,0,0,0,23,12,3563558.22,320319.84,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538000
2604,7.00E+07,0,0,0,1,0,0,0,0,0,91,28,2800000,642201.8349,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162000000
2605,2.00E+07,0,0,0,0,0,0,0,0,0,39,6,1428571.429,219780.2198,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14166853
2606,24867813.05,0,1,0,0,0,0,0,0,0,4,8,3168663.176,288060.2887,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,221295
2607,8.00E+07,0,0,0,0,0,0,0,0,0,13,6,3809523.81,776699.0291,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,176885658
2608,5.00E+06,0,1,0,1,0,0,0,0,0,6,9,312500,59523.80952,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25900
2609,13500000,0,1,0,0,0,0,0,0,0,13,6,794117.6471,108870.9677,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7060876
2610,475000,0,1,0,0,0,0,0,0,0,11,9,47500,4318.181818,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3919254
2611,5000,0,0,1,0,0,0,0,0,0,3,6,833.3333333,35.97122302,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11083449
