"","revenue","budget","animation","drama","history","horror","dansk","language","steven_spielberg_","martin_scorsese_","tim_burtonofi","crew_count","keyword_count","budget_cast_ratio","budget_runtime_ratio","cast_count","X149Pictures","Appian.Way","Bazmark.Films","Blue.Sky.Studios","Bookshop.Productions","DreamWorks.Animation","Edko.Films","EuropaCorp","Great.American.Films.Limited.Partnership","Home.Box.Office..HBO.","Ingenious.Film.Partners","Kennedy.Marshall.CompanyThe","Laura.Ziskin.Productions","Le.Studio.Canal.","Lucasfilm","Marvel.Studios","Pixar.Animation.Studios","Tig.Productions","Walt.Disney.Pictures","WingNut.Films","Uruguay","Aug","Fri"
"2267",374111707,7e+07,0,0,0,0,0,0,0,0,0,95,8,636363.6364,551181.1024,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2268",90508336,24550540.69,0,1,0,0,0,0,0,0,0,3,1,1973513.872,268244.604,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2269",73276047,2e+07,0,1,0,0,0,0,0,0,0,16,13,1250000,156250,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2270",287553595,3e+07,0,0,0,0,0,0,0,0,0,109,21,337078.6517,277777.7778,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2271",3000000,5e+05,0,1,0,0,0,0,0,1,0,9,7,33333.33333,4545.454545,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2272",3764219,4500000,0,1,0,0,0,0,0,0,0,10,8,375000,38461.53846,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2273",1007962,1700000,0,1,0,0,0,0,0,0,0,11,11,170000,22077.92208,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2274",21706101,8e+06,0,1,0,0,0,0,0,0,0,11,4,114285.7143,64516.12903,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2275",205754447,6e+07,0,0,0,0,0,0,0,0,0,101,5,2068965.517,606060.6061,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2276",21786738,1e+07,0,1,0,0,0,0,0,0,0,22,12,714285.7143,90090.09009,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2277",37473,24553859.23,0,0,0,1,0,0,0,0,0,12,5,789668.6842,276384.0395,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2278",292279,8e+06,1,1,0,0,0,0,0,0,0,15,8,533333.3333,121212.1212,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2279",7103973,1e+08,0,0,0,0,0,0,0,0,0,9,9,7142857.143,1052631.579,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2280",31609243,1e+07,0,1,0,0,0,0,0,0,0,12,7,526315.7895,1e+05,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2281",3696232,1.7e+07,0,1,0,0,0,0,0,0,0,67,2,1133333.333,173469.3878,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2282",7985929,24557178.21,0,1,0,0,0,0,0,0,0,33,4,1023985.805,268423.4636,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2283",40940662,6e+06,0,0,0,0,0,0,0,0,1,16,15,333333.3333,66666.66667,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2284",3903479,24560497.65,0,0,0,0,0,0,0,0,0,10,3,3457104.077,300617.7459,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2285",68000000,2.2e+07,1,0,0,0,0,0,0,0,0,14,9,2200000,191304.3478,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2286",1200398,24563817.53,0,1,0,0,0,0,0,0,0,14,40,1976146.54,276660.5156,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2287",152930623,7.5e+07,0,0,0,0,0,0,0,0,0,19,24,1363636.364,721153.8462,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2288",1500000,1.8e+07,0,1,0,0,0,0,0,0,0,31,7,1800000,119205.298,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2289",6101904,12823507,0,1,0,0,0,0,0,0,0,5,12,1602938.375,116577.3364,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2290",71368,2.3e+07,1,0,0,0,0,0,0,0,0,19,3,3833333.333,302631.5789,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2291",87055349,2.4e+07,0,0,0,0,0,0,0,0,0,12,7,1714285.714,263736.2637,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2292",1686429,1.6e+07,0,0,0,0,0,0,0,0,0,10,6,533333.3333,164948.4536,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2293",50656,24567137.87,0,1,1,0,0,0,0,0,0,4,12,5535054.716,251593.3962,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2294",20497844,1.8e+07,0,1,0,0,0,0,0,0,0,92,6,230769.2308,163636.3636,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2295",147542,24570458.65,0,0,0,0,0,0,0,0,0,6,12,769013.852,271416.6536,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2296",5255,4e+05,0,1,0,0,0,0,0,0,0,1,3,133333.3333,5000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2297",188133322,9e+07,0,1,0,0,0,0,0,0,0,21,16,6923076.923,789473.6842,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2298",297138014,8.5e+07,1,0,0,0,0,0,0,0,0,18,3,3269230.769,965909.0909,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2299",179943,24573779.88,0,1,0,0,1,0,0,0,0,4,5,1384686.342,307708.076,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2300",264118201,6e+07,0,1,0,0,0,0,0,0,0,29,9,2400000,582524.2718,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2301",8176544,2380000,0,1,0,0,0,0,0,0,0,14,15,132222.2222,23564.35644,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2302",1110566,24577101.55,0,1,0,0,0,0,0,0,0,2,12,4617159.68,274286.7137,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2303",65335,24580423.68,0,0,0,0,0,0,0,0,0,25,5,3958884.629,257267.8873,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2304",53267000,1.2e+07,0,1,0,0,0,0,0,0,0,36,6,461538.4615,79470.19868,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2305",390493908,4.8e+07,0,0,0,0,0,0,0,0,0,9,7,1371428.571,335664.3357,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2306",51680201,3.5e+07,0,0,0,0,0,0,0,0,0,18,16,307017.5439,402298.8506,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2307",41162041,24583746.26,1,1,0,0,0,0,0,0,0,6,12,5544285.959,256679.9055,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2308",1246141,7e+06,0,0,0,0,0,0,0,0,0,20,19,466666.6667,70000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2309",1277401,1227401,0,1,0,0,0,0,0,0,0,15,21,81826.73333,12274.01,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2310",26589000,2200000,0,1,0,0,0,0,0,0,0,13,21,115789.4737,16176.47059,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2311",7900000,12156348,0,0,0,0,0,0,0,0,0,9,12,392140.2581,124044.3673,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2312",63833449,3e+07,0,0,0,0,0,0,0,0,0,10,5,1578947.368,303030.303,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2313",3117985,24587069.29,0,0,0,0,0,0,0,0,0,28,9,5546134.055,259165.1427,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2314",114956699,1.3e+07,0,1,1,0,0,0,0,0,0,15,31,419354.8387,123809.5238,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2315",455815,24590392.76,1,1,0,0,0,0,0,0,0,21,1,2773991.383,227376.3429,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2316",5483299,5500000,0,1,0,0,0,0,0,0,0,11,7,203703.7037,45833.33333,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2317",43455230,2.4e+07,0,0,0,0,0,0,0,0,0,12,9,1846153.846,263736.2637,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2318",41895491,2.4e+07,0,1,0,0,0,0,0,0,0,12,30,960000,175182.4818,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2319",33208099,2.4e+07,0,0,0,0,0,0,0,0,0,7,13,1846153.846,164383.5616,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2320",3566225,1500000,0,0,0,0,0,0,0,0,0,14,40,75000,14423.07692,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2321",21170563,2e+07,0,1,0,0,0,0,0,0,0,3,12,1428571.429,190476.1905,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2322",4905000,1805000,0,1,0,0,0,0,0,0,0,10,1,180500,18418.36735,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2323",1123746996,1.95e+08,0,0,0,0,0,0,0,0,0,29,17,4875000,1266233.766,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2324",7940,24593716.68,0,1,0,0,0,1,0,0,0,18,19,840883.6506,440462.8646,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2325",132274484,7.5e+07,0,0,0,0,0,0,0,0,0,31,9,5e+06,681818.1818,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2326",173013509,7.9e+07,0,1,0,0,0,0,0,0,0,89,14,3434782.609,512987.013,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2327",783112979,5.8e+07,0,0,0,0,0,0,0,0,0,88,17,1260869.565,537037.037,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2328",73326666,1.5e+07,0,0,0,0,0,0,0,0,1,30,14,535714.2857,163043.4783,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2329",30353232,4.5e+07,0,0,0,0,0,0,0,0,0,31,2,3750000,445544.5545,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2330",4820000,6200000,0,1,0,0,0,0,0,0,0,2,12,1033333.333,54867.25664,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2331",81381,24597041.06,0,1,0,1,0,0,0,0,0,14,12,2775841.019,264365.8113,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2332",35057696,6400000,0,1,0,0,0,0,0,0,0,11,8,4e+05,64646.46465,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2333",111996,24600365.88,0,0,0,0,0,0,0,0,0,12,14,957505.6204,298577.0214,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2334",111584787,9500000,0,0,0,0,0,0,0,0,0,11,40,593750,81196.5812,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2335",22896728,1e+07,0,0,0,0,0,0,0,0,0,2,7,625000,1e+05,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2336",263404,24603691.15,0,1,0,0,0,0,0,0,0,27,34,1028774.773,315646.8054,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2337",66132626,24607016.88,0,0,0,0,0,0,0,0,0,10,8,2315514.821,277861.7785,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2338",8362969,24610343.05,0,1,0,0,0,0,0,0,0,17,25,1635025.877,245977.3444,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2339",100853753,6.3e+07,0,1,0,0,0,0,0,0,0,107,11,818181.8182,453237.4101,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2340",7100000,3e+06,0,0,0,0,0,0,0,0,0,2,12,375000,32967.03297,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2341",29359216,3e+07,0,0,0,1,0,0,0,0,0,31,8,1875000,272727.2727,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2342",72527595,1.4e+07,0,0,0,1,0,0,0,0,0,28,7,538461.5385,141414.1414,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2343",5330000,5e+05,0,0,0,0,0,0,0,0,0,1,12,125000,5555.555556,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2344",2400000,350000,0,1,0,0,0,0,0,0,0,15,13,31818.18182,3645.833333,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2345",17800000,6e+07,0,1,1,0,0,0,0,0,0,81,4,3750000,428571.4286,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2346",13022756,24613669.67,0,1,0,0,0,0,0,0,0,16,12,1737794.066,283721.4802,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2347",50100000,1e+07,0,1,1,0,0,0,0,0,0,17,9,136986.3014,56179.77528,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2348",230698791,2.5e+07,0,1,0,0,0,0,0,0,0,80,18,416666.6667,196850.3937,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2349",5262047,24616996.74,0,1,1,0,0,0,0,0,0,4,9,1738373.331,250576.336,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2350",441306145,8e+06,0,1,0,1,0,0,0,0,0,24,26,470588.2353,65573.77049,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2351",38505009,2.3e+07,0,0,0,0,0,0,0,0,0,35,12,696969.697,247311.828,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2352",333000000,2.8e+07,0,0,0,0,0,0,1,0,0,28,31,405797.1014,237288.1356,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2353",79666653,7e+06,0,1,0,0,0,0,0,0,0,15,30,368421.0526,56910.56911,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2354",13000000,8376800,0,1,1,0,0,0,0,0,0,10,27,930755.5556,39327.69953,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2355",31179516,1.2e+07,0,0,0,0,0,0,0,0,0,6,12,1090909.091,123711.3402,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2356",23875127,2e+07,0,1,0,0,0,0,0,0,0,100,27,377358.4906,168067.2269,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2357",17218080,6.5e+07,0,0,0,0,0,0,0,0,0,12,7,8125000,650000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2358",662845518,2.25e+08,0,0,0,0,0,0,0,0,0,48,18,6818181.818,1573426.573,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2359",370668,24620324.26,0,1,0,0,0,0,0,0,0,37,12,959422.2282,250659.8614,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2360",6029824,24623652.23,0,0,0,0,0,0,0,0,0,13,4,3092502.115,309250.2115,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2361",939101,24626980.65,0,1,0,0,0,0,0,0,0,22,2,1465357.713,257794.4124,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2362",12000000,1.5e+07,0,0,0,0,0,0,0,0,0,5,8,468750,163043.4783,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2363",35022,24630309.52,0,1,0,0,0,0,0,0,0,8,14,2785107.714,312933.451,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2364",58620973,4.5e+07,0,1,0,0,0,0,0,0,0,5,6,4500000,398230.0885,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2365",160602194,5e+07,0,0,0,0,0,0,0,0,0,81,6,510204.0816,561797.7528,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2366",794452,24633638.84,0,1,1,0,0,0,0,0,0,22,3,647915.3681,228363.6134,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2367",59700000,24636968.61,1,0,0,0,0,0,0,0,0,24,22,1639391.036,327878.2073,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2368",27734391,24640298.83,0,1,0,0,0,0,0,0,0,7,6,2144533.654,244552.0833,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2369",7865,24643629.5,0,1,0,1,0,0,0,0,0,3,6,1467801.604,265602.195,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2370",154937680,7e+07,0,1,0,0,0,0,0,0,0,86,34,3043478.261,522388.0597,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2371",301000000,1.5e+08,0,0,0,0,0,0,0,0,0,31,17,8333333.333,1515151.515,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2372",28460702,24646960.62,0,0,0,0,0,0,0,0,0,4,12,3985360.937,284668.6383,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2373",129540499,4e+07,0,1,0,0,0,0,0,0,0,21,8,2666666.667,325203.252,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2374",87100449,1.2e+07,0,1,0,0,0,0,0,0,0,12,7,428571.4286,97560.97561,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2375",52604,2500000,0,0,0,1,0,0,0,0,0,8,3,1e+05,28089.88764,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2376",95673607,6e+07,0,0,0,0,0,0,0,0,0,9,3,4e+06,594059.4059,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2377",11100000,2300000,0,1,0,0,0,0,0,0,0,4,12,191666.6667,14838.70968,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2378",92991835,2.5e+07,0,1,0,0,0,0,0,0,0,16,16,1388888.889,210084.0336,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2379",9789900,1.3e+07,0,1,0,0,0,0,0,0,0,5,7,1300000,142857.1429,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2380",6086508,24650292.19,0,0,0,0,0,0,0,0,0,34,7,1468780.302,287699.2343,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2381",9304609,4e+06,0,1,0,0,0,0,0,0,0,10,15,444444.4444,38461.53846,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2382",494506,24653624.21,0,0,0,0,0,0,0,0,0,28,4,1469269.895,216404.0931,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2383",18124262,8e+06,0,1,0,0,0,0,0,0,0,20,10,571428.5714,62015.50388,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2384",3,24656956.69,0,1,0,0,0,0,0,0,0,5,12,1469759.652,221630.4237,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2385",671,24660289.61,0,1,0,0,0,0,0,0,0,25,12,1330225.803,317440.2484,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2386",25893810,24663622.98,0,0,0,0,0,0,0,0,0,11,3,582167.78,232867.112,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2387",21700000,24666956.8,0,0,0,0,0,0,0,0,0,12,5,1747085.508,243072.7663,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2388",886686817,9e+07,1,0,0,0,0,0,0,0,0,8,9,3333333.333,957446.8085,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2389",95714875,3e+07,0,1,0,0,0,0,0,0,0,22,15,1875000,275229.3578,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2390",20000000,24670291.08,1,1,0,0,0,0,0,0,0,7,8,2330223.826,321410.1829,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2391",10000000,7500000,0,1,0,0,0,0,0,0,0,11,4,750000,48387.09677,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2392",141195658,5500000,0,0,0,0,0,0,0,0,0,16,18,289473.6842,42307.69231,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2393",7338987,5e+06,0,1,0,0,0,0,0,0,0,16,7,333333.3333,38759.68992,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2394",694438,24673625.8,0,1,1,0,0,0,0,0,0,2,7,537923.2079,310800.0757,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2395",147934180,3.5e+07,0,0,0,0,0,0,0,0,0,55,14,2187500,397727.2727,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2396",248392,24676960.98,0,1,0,0,0,0,0,0,0,39,7,2543757.347,243315.9201,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2397",204594016,6e+07,0,1,0,0,0,0,0,0,0,16,6,3157894.737,451127.8195,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2398",309492681,8e+07,0,0,0,0,0,0,0,0,0,16,13,2105263.158,683760.6838,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2399",20275812,1.8e+07,0,1,0,0,0,0,0,0,0,46,4,947368.4211,162162.1622,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2400",15,24680296.6,0,1,0,0,0,0,0,0,0,9,12,3998665.418,210456.0746,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2401",688510,24683632.68,0,0,0,0,0,0,0,0,0,2,2,2799998.814,254545.3467,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2402",37000000,6e+07,0,0,0,0,0,0,0,0,0,9,12,909090.9091,550458.7156,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2403",170268750,6e+07,0,0,0,0,0,0,0,0,0,109,7,714285.7143,594059.4059,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2404",15691192,4.7e+07,0,1,0,0,0,0,0,0,0,12,7,2136363.636,376000,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2405",154026136,3.7e+07,0,1,0,0,0,0,0,0,0,38,34,770833.3333,296000,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2406",3003,2500000,0,1,0,0,0,0,0,0,0,19,1,357142.8571,24509.80392,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2407",65046687,4e+06,0,1,0,0,0,0,0,0,0,89,25,190476.1905,36036.03604,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2408",1884814,24686969.21,0,1,0,0,0,0,0,0,0,15,12,3112146.83,282922.4391,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2409",4409328,1.6e+07,0,1,0,0,0,0,0,0,0,4,4,1777777.778,175824.1758,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2410",48814909,3.2e+07,0,1,0,0,0,0,0,0,0,11,4,2666666.667,248062.0155,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
